Time [s]	ENG_Speed rpm	CHA_Speed kph	DRV_Pedal_Pos %	CHA_Acc_Long g	DRV_Brk_Pressure_F bar	GBX_Position -	CHA_Acc_Lat g	DRV_Steer_Angle DEG	CHA_Yaw_Rate DEG/s	TRK_Distance m	WHL_Speed_FL kph	WHL_Speed_FR kph	WHL_Speed_RL kph	WHL_Speed_RR kph	SUS_Load_PushRod_FL N	SUS_Load_PushRod_FR N	SUS_Load_PushRod_RL N	SUS_Load_PushRod_RR N	DRV_Brk_Pressure_R bar	ENG_Torque_Meas Nm	Time s	CHA_Handling g	SUS_Spring_Travel_FL mm	SUS_Spring_Travel_FR mm	SUS_Spring_Travel_RL mm	SUS_Spring_Travel_RR mm	AER_Balance_Meas %	CHA_RideHeight_FL mm	CHA_RideHeight_FR mm	CHA_RideHeight_RL mm	CHA_RideHeight_RR mm
46.08	7123.912077	84.177581	40.097276	0.106070	0.000000	2.000000	-1.379964	-73.725219	-32.659311	1473.696930	85.060732	81.953801	86.140631	86.066617	5977.099955	1069.987790	8087.287692	2388.461056	0.000000	0.000000	46.080000	-2.270888	8.526081	-6.915563	9.363467	-9.776977	34.191215	20.959704	30.270273	46.190254	55.956318
46.09	7139.254871	84.215378	42.097276	0.114682	0.000000	2.000000	-1.375927	-74.698024	-32.740796	1473.931049	85.060782	81.955675	86.263210	86.189078	5935.785636	1049.796893	7986.878125	2324.667671	0.000000	0.000000	46.090000	-2.366751	8.384468	-6.951860	9.117043	-9.886727	34.183037	21.098383	30.377342	46.482826	56.205933
46.10	7155.597797	84.257096	44.097276	0.128928	0.000000	2.000000	-1.366982	-73.864424	-32.858159	1474.165284	85.123703	81.980088	86.402080	86.327856	5890.593230	1037.901456	7877.418230	2319.365009	0.000000	0.000000	46.100000	-2.326159	8.231219	-6.990691	8.854818	-9.991628	34.174958	21.240878	30.478117	46.779249	56.449316
46.11	7172.343173	84.304237	46.097276	0.143648	0.000000	2.000000	-1.363916	-75.373536	-32.992918	1474.399650	85.161779	82.013423	86.552683	86.478489	5848.879387	1046.749453	7773.473203	2251.698552	0.000000	0.000000	46.110000	-2.464780	8.127470	-7.019270	8.579682	-10.104662	34.161990	21.402939	30.583877	47.058940	56.664985
46.12	7188.975570	84.355984	48.097276	0.155940	0.000000	2.000000	-1.362713	-77.289177	-33.160213	1474.634159	85.158682	82.019709	86.711364	86.637237	5807.348457	1037.638485	7683.879350	2238.542312	0.000000	0.000000	46.120000	-2.632458	8.008555	-7.036846	8.299897	-10.219003	34.144392	21.578608	30.697750	47.311332	56.848071
46.13	7205.084038	84.412548	50.097276	0.172329	0.000000	2.000000	-1.357663	-76.336701	-33.306554	1474.868826	85.228210	82.043597	86.877286	86.803037	5730.596652	1023.016454	7610.549516	2205.998220	0.000000	0.000000	46.130000	-2.572281	7.822153	-7.057526	8.024498	-10.315559	34.124931	21.751661	30.813447	47.531977	57.003419
46.14	7220.422372	84.475324	52.097276	0.189734	0.000000	2.000000	-1.359261	-77.290086	-33.429731	1475.103668	85.296751	82.091377	87.051095	86.976482	5688.214405	1020.187930	7555.132698	2191.501316	0.000000	0.000000	46.140000	-2.652906	7.652267	-7.082894	7.761788	-10.388681	34.103094	21.920800	30.927618	47.712931	57.126200
46.15	7234.912312	84.543352	54.097276	0.202926	0.000000	2.000000	-1.363834	-79.745975	-33.569581	1475.338698	85.299357	82.111969	87.230131	87.154989	5644.668853	1009.717871	7518.354323	2163.871216	0.000000	0.000000	46.150000	-2.850935	7.533430	-7.110734	7.519412	-10.447672	34.079824	22.080453	31.039308	47.851666	57.215968
46.16	7248.594455	84.616131	56.097276	0.218484	0.000000	2.000000	-1.362468	-79.113123	-33.676682	1475.573931	85.360028	82.139041	87.412280	87.336372	5613.764033	983.782161	7496.318469	2172.416904	0.000000	0.000000	46.160000	-2.808514	7.434453	-7.141954	7.302848	-10.486975	34.059612	22.211680	31.138432	47.954683	57.283617
46.17	7261.621306	84.694857	58.097276	0.235815	0.000000	2.000000	-1.365627	-79.215378	-33.747027	1475.809383	85.452926	82.198921	87.596576	87.519819	5584.800018	991.533626	7483.297995	2155.676328	0.000000	0.000000	46.170000	-2.815310	7.338819	-7.177583	7.113892	-10.528143	34.044850	22.306546	31.214744	48.030175	57.337053
46.18	7274.226031	84.778914	60.097276	0.249018	0.000000	2.000000	-1.372417	-80.723414	-33.831720	1476.045068	85.493222	82.248575	87.782208	87.704584	5592.003078	973.601766	7454.278737	2138.231034	0.000000	0.000000	46.180000	-2.929698	7.286892	-7.207114	6.954334	-10.572784	34.035833	22.365295	31.265988	48.081078	57.377015
46.19	7286.687723	84.867418	62.097276	0.262553	0.000000	2.000000	-1.373972	-80.205444	-33.913634	1476.281000	85.570558	82.302013	87.969927	87.891605	5631.813237	996.345929	7439.707102	2121.444312	0.000000	0.000000	46.190000	-2.890155	7.274554	-7.222033	6.853347	-10.617035	34.033460	22.385240	31.290787	48.111118	57.407005
46.20	7299.310103	84.960955	64.097276	0.277653	0.000000	2.000000	-1.376702	-79.501763	-33.997150	1476.517191	85.692580	82.386602	88.161994	88.083152	5669.181479	969.871912	7442.214709	2108.085840	0.000000	0.000000	46.200000	-2.832343	7.260713	-7.246284	6.804802	-10.660926	34.035951	22.375293	31.293897	48.122758	57.428155
46.21	7312.398393	85.059402	66.097276	0.290508	0.000000	2.000000	-1.384110	-79.729933	-34.110865	1476.753656	85.789457	82.474952	88.356745	88.277306	5599.478747	948.643185	7434.996674	2112.410119	0.000000	0.000000	46.210000	-2.839770	7.241219	-7.264757	6.771588	-10.700261	34.038488	22.355351	31.291293	48.110305	57.432727
46.22	7326.212533	85.162307	68.097276	0.304060	0.000000	2.000000	-1.388916	-78.663187	-34.224394	1476.990407	85.910981	82.569899	88.549983	88.469779	5557.856275	984.065457	7437.348754	2084.953896	0.000000	0.000000	46.220000	-2.746883	7.235367	-7.279265	6.738979	-10.735424	34.037057	22.342076	31.298591	48.069255	57.414657
46.23	7340.891024	85.270364	70.097276	0.320154	0.000000	2.000000	-1.390621	-77.202343	-34.294545	1477.227459	86.068157	82.691513	88.741634	88.660595	5706.126210	1001.160144	7450.137960	2100.678545	0.000000	0.000000	46.230000	-2.630130	7.256032	-7.296159	6.720715	-10.756046	34.029516	22.346391	31.322018	48.001116	57.371752
46.24	7356.456049	85.383790	72.097276	0.334805	0.000000	2.000000	-1.395424	-77.162863	-34.325814	1477.464826	86.194849	82.816949	88.933101	88.851264	5789.089306	938.222792	7452.383271	2102.835424	0.000000	0.000000	46.240000	-2.623837	7.266183	-7.327652	6.709518	-10.768958	34.015469	22.374514	31.362365	47.915288	57.307954
46.25	7372.826924	85.501900	74.097276	0.347835	0.000000	2.000000	-1.399478	-77.088943	-34.322405	1477.702521	86.301893	82.930165	89.124260	89.041711	5659.168982	949.427746	7412.782888	2132.422139	0.000000	0.000000	46.250000	-2.617158	7.247143	-7.343162	6.696904	-10.780005	33.997514	22.419792	31.413191	47.823982	57.232395
46.26	7389.839453	85.624712	76.097276	0.361715	0.000000	2.000000	-1.401097	-76.506070	-34.271544	1477.940558	86.427669	83.049385	89.317579	89.234502	5562.848415	949.042073	7396.146680	2204.673758	0.000000	0.000000	46.260000	-2.575106	7.224201	-7.365604	6.687557	-10.790826	33.979742	22.469269	31.461772	47.741899	57.158590
46.27	7407.300385	85.752425	78.097276	0.375873	0.000000	2.000000	-1.400874	-75.930747	-34.188935	1478.178950	86.559746	83.178185	89.517688	89.434298	5603.508370	902.716271	7401.956281	2206.674313	0.000000	0.000000	46.270000	-2.539077	7.216671	-7.392232	6.682279	-10.803792	33.965364	22.512789	31.497093	47.680798	57.097588
46.28	7425.067793	85.884944	80.097276	0.389918	0.000000	2.000000	-1.399158	-75.301826	-34.102677	1478.417710	86.695046	83.314035	89.728734	89.645177	5701.602730	958.023550	7399.443464	2136.702329	0.000000	0.000000	46.280000	-2.502976	7.204433	-7.404562	6.674167	-10.817470	33.955902	22.545823	31.515478	47.647455	57.056331
46.29	7443.063391	86.022274	82.097276	0.403644	0.000000	2.000000	-1.397783	-74.626094	-34.029459	1478.656852	86.838308	83.457757	89.952001	89.868346	5548.900160	1009.325483	7448.389728	2086.713887	0.000000	0.000000	46.290000	-2.462395	7.165213	-7.416874	6.658466	-10.829550	33.950879	22.570547	31.520934	47.643052	57.037120
46.30	7461.294364	86.164467	84.097276	0.418123	0.000000	2.000000	-1.393856	-73.360248	-33.972335	1478.896389	86.998420	83.612146	90.187224	90.103453	5537.738858	948.999021	7384.540136	2085.311909	0.000000	0.000000	46.300000	-2.379814	7.142652	-7.438339	6.626109	-10.839712	33.947988	22.594465	31.522954	47.661067	57.035385
46.31	7479.842724	86.311867	86.097276	0.433903	0.000000	2.000000	-1.388534	-71.953646	-33.920796	1479.136336	87.174936	83.781277	90.431596	90.347592	5645.467647	894.045803	7335.212815	2072.899012	0.000000	0.000000	46.310000	-2.289546	7.131141	-7.458496	6.565794	-10.849303	33.943835	22.629243	31.533571	47.692987	57.044218
46.32	7498.816490	86.464789	88.097276	0.449770	0.000000	2.000000	-1.385188	-70.864420	-33.854755	1479.376708	87.351587	83.958494	90.678701	90.594136	5513.801380	968.596206	7309.400142	2053.893735	0.000000	0.000000	46.320000	-2.220777	7.087280	-7.456113	6.453875	-10.856478	33.935776	22.684927	31.561926	47.733880	57.058549
46.33	7518.284830	86.623166	90.097276	0.465547	0.000000	2.000000	-1.378464	-69.309880	-33.752404	1479.617520	87.531211	84.139912	90.925605	90.840385	5511.273931	1074.121528	7234.378921	2167.671541	0.000000	0.000000	46.330000	-2.122512	7.060750	-7.458125	6.316186	-10.863135	33.923985	22.761222	31.606259	47.783621	57.076481
46.34	7538.263072	86.787001	92.097276	0.480670	0.000000	2.000000	-1.373014	-68.268362	-33.610264	1479.858788	87.716573	84.331800	91.177655	91.092081	5479.610499	1003.312383	7226.315917	2214.195223	0.000000	0.000000	46.340000	-2.063889	6.985003	-7.477140	6.197981	-10.871961	33.910170	22.853173	31.658811	47.848143	57.101741
46.35	7558.769085	86.955596	94.097276	0.492826	0.000000	2.000000	-1.371465	-68.404713	-33.487144	1480.100525	87.868392	84.511064	91.439090	91.353381	5432.055831	876.552519	7179.610340	2197.828855	0.000000	0.000000	46.350000	-2.093370	6.883629	-7.495697	6.081918	-10.883923	33.894571	22.959805	31.717518	47.926798	57.132730
46.36	7579.842695	87.128360	96.097276	0.505655	0.000000	2.000000	-1.366380	-67.740820	-33.381944	1480.342742	88.033468	84.684624	91.707510	91.621621	5408.761012	924.766075	7145.468262	2151.428724	0.000000	0.000000	46.360000	-2.065656	6.770141	-7.491612	5.942343	-10.897054	33.877464	23.078100	31.783852	48.016049	57.168526
46.37	7601.512213	87.305748	98.097276	0.519451	0.000000	2.000000	-1.361693	-67.355576	-33.267698	1480.585452	88.213774	84.868000	91.980119	91.893967	5356.876202	1053.880113	7084.176584	2097.667022	0.000000	0.000000	46.370000	-2.060311	6.656321	-7.486584	5.781683	-10.908726	33.859202	23.205417	31.855835	48.114092	57.209141
46.38	7623.786841	87.487335	100.000000	0.530063	0.000000	2.000000	-1.362604	-68.350133	-33.187392	1480.828666	88.359496	85.038912	92.257898	92.171458	5333.377882	1051.993324	7029.881013	2039.706747	0.000000	0.000000	46.380000	-2.155556	6.538636	-7.496571	5.612237	-10.921254	33.840967	23.336071	31.930039	48.220700	57.255996
46.39	7643.889327	87.672272	100.000000	0.539959	0.000000	2.000000	-1.360867	-68.474906	-33.146223	1481.072395	88.516468	85.201324	92.543161	92.456406	5289.572556	879.890027	6983.564440	2026.953452	0.000000	0.000000	46.390000	-2.185369	6.415855	-7.517777	5.446913	-10.931913	33.824852	23.459182	32.002917	48.334516	57.312508
46.40	7658.050713	87.860753	100.000000	0.550038	0.000000	2.000000	-1.359245	-68.780418	-33.119736	1481.316648	88.694672	85.373338	92.829548	92.742368	5261.122508	865.644373	6932.047221	2028.855889	0.000000	0.000000	46.400000	-2.230095	6.312405	-7.520820	5.284282	-10.941994	33.811551	23.569376	32.071047	48.451686	57.378611
46.41	7667.635717	88.051833	100.000000	0.554759	0.000000	2.000000	-1.363041	-70.786489	-33.151988	1481.561432	88.829528	85.528668	93.108749	93.021091	5228.054479	1027.882049	6890.631191	2084.217091	0.000000	0.000000	46.410000	-2.402714	6.233478	-7.512399	5.137123	-10.952078	33.801435	23.663099	32.132779	48.568607	57.453341
46.42	7674.378302	88.243740	100.000000	0.556487	0.000000	2.000000	-1.363421	-71.239734	-33.234178	1481.806750	88.978177	85.671849	93.374161	93.285947	5226.017093	1033.499083	6863.762031	2123.427002	0.000000	0.000000	46.420000	-2.454703	6.174661	-7.526721	5.009586	-10.965607	33.794901	23.732979	32.187661	48.682491	57.539142
46.43	7680.058930	88.436273	100.000000	0.558300	0.000000	2.000000	-1.363738	-70.937612	-33.305736	1482.052603	89.181104	85.839967	93.619371	93.530379	5216.541495	884.194827	6812.401759	2147.750869	0.000000	0.000000	46.430000	-2.443865	6.139001	-7.556411	4.896738	-10.978736	33.791109	23.776810	32.232748	48.789323	57.634760
46.44	7686.266315	88.628505	100.000000	0.554821	0.000000	2.000000	-1.369641	-72.330814	-33.399544	1482.298990	89.340654	86.002724	93.844764	93.755138	5242.720707	854.522184	6828.508543	2013.856937	0.000000	0.000000	46.440000	-2.560046	6.125348	-7.571830	4.829509	-11.008594	33.792740	23.797455	32.266695	48.883846	57.733558
46.45	7694.249303	88.818521	100.000000	0.548356	0.000000	2.000000	-1.372902	-72.415235	-33.521416	1482.545905	89.504465	86.155083	94.054265	93.963849	5303.818608	981.339811	6806.897475	1986.899285	0.000000	0.000000	46.450000	-2.573682	6.117168	-7.572985	4.795706	-11.024541	33.798833	23.796812	32.292735	48.959957	57.829828
46.46	7704.835785	89.006291	100.000000	0.543321	0.000000	2.000000	-1.376839	-71.782530	-33.629390	1482.793343	89.715080	86.328866	94.247770	94.156487	5254.121785	960.306943	6794.662703	1993.635589	0.000000	0.000000	46.460000	-2.525661	6.100019	-7.594743	4.782315	-11.044121	33.805122	23.785309	32.316926	49.013267	57.916903
46.47	7718.376347	89.191914	100.000000	0.536256	0.000000	2.000000	-1.386196	-72.398452	-33.726359	1483.041297	89.890427	86.500340	94.423877	94.331583	5196.005913	841.529085	6908.632948	1989.712610	0.000000	0.000000	46.470000	-2.567968	6.094806	-7.630171	4.773439	-11.064904	33.806494	23.774807	32.344035	49.038880	57.984244
46.48	7734.723135	89.374821	100.000000	0.529827	0.000000	2.000000	-1.391810	-72.008589	-33.792963	1483.289759	90.066581	86.665101	94.584914	94.491608	5337.438928	830.245252	6980.951222	1975.724396	0.000000	0.000000	46.480000	-2.535670	6.122277	-7.645113	4.770537	-11.091484	33.804884	23.767373	32.373999	49.036616	58.026962
46.49	7753.311967	89.555645	100.000000	0.525875	0.000000	2.000000	-1.397378	-71.384811	-33.799269	1483.538723	90.266094	86.844005	94.737488	94.643209	5410.006299	933.832923	6999.252324	1961.216303	0.000000	0.000000	46.490000	-2.483863	6.136468	-7.660829	4.773863	-11.115496	33.801556	23.761456	32.401282	49.014527	58.048736
46.50	7773.320011	89.734750	100.000000	0.521045	0.000000	2.000000	-1.406670	-71.812597	-33.769155	1483.788186	90.428831	87.017517	94.891059	94.795877	5372.888320	825.650123	7011.244743	2017.120021	0.000000	0.000000	46.500000	-2.510380	6.138999	-7.693881	4.783775	-11.127753	33.798098	23.753989	32.419332	48.980541	58.053153
46.51	7793.848581	89.912094	100.000000	0.517314	0.000000	2.000000	-1.412516	-71.536183	-33.711909	1484.038141	90.591654	87.184768	95.050800	94.955029	5365.815992	800.290340	7027.118992	2011.068918	0.000000	0.000000	46.510000	-2.486656	6.150624	-7.716787	4.817045	-11.142294	33.796604	23.738287	32.422840	48.940550	58.044320
46.52	7814.080374	90.088364	100.000000	0.516006	0.000000	2.000000	-1.416028	-71.285537	-33.637332	1484.288587	90.768298	87.360078	95.222701	95.126672	5401.546124	935.754978	7057.560391	2027.391555	0.000000	0.000000	46.520000	-2.470747	6.171143	-7.719633	4.880623	-11.153412	33.797793	23.711979	32.410615	48.897285	58.025454
46.53	7833.406870	90.264033	100.000000	0.514894	0.000000	2.000000	-1.421661	-71.829538	-33.577717	1484.539521	90.918956	87.529045	95.405791	95.309664	5412.069063	921.559595	7063.138129	1991.273695	0.000000	0.000000	46.530000	-2.515823	6.194213	-7.738552	4.949783	-11.169489	33.800382	23.679747	32.389995	48.850351	57.998708
46.54	7851.433630	90.439280	100.000000	0.514778	0.000000	2.000000	-1.427457	-72.037458	-33.531224	1484.790942	91.069926	87.690593	95.592932	95.496527	5428.230767	800.765412	7066.221213	1985.919566	0.000000	0.000000	46.540000	-2.532492	6.223523	-7.764426	4.999793	-11.183299	33.803183	23.644107	32.369219	48.795978	57.965138
46.55	7867.954905	90.614605	100.000000	0.516007	0.000000	2.000000	-1.432480	-71.752433	-33.481207	1485.042851	91.234373	87.854463	95.778552	95.681626	5445.739134	807.175922	7092.976922	1961.146727	0.000000	0.000000	46.550000	-2.509994	6.256406	-7.768050	5.033968	-11.194299	33.805543	23.606278	32.352897	48.732476	57.926810
46.56	7882.923713	90.790471	100.000000	0.518988	0.000000	2.000000	-1.435394	-70.821596	-33.407858	1485.295248	91.426593	88.032803	95.962027	95.864431	5464.441505	948.781154	7087.366584	1935.749776	0.000000	0.000000	46.560000	-2.438821	6.294073	-7.762207	5.068570	-11.201241	33.807131	23.568361	32.342048	48.662633	57.887186
46.57	7896.446692	90.967145	100.000000	0.521196	0.000000	2.000000	-1.438121	-70.342252	-33.316763	1485.548137	91.612287	88.219430	96.145805	96.047658	5481.503891	966.616792	7136.718896	1991.569080	0.000000	0.000000	46.570000	-2.405759	6.335563	-7.772678	5.131345	-11.203878	33.807685	23.533636	32.335746	48.591110	57.848576
46.58	7908.789587	91.144289	100.000000	0.522165	0.000000	2.000000	-1.439968	-69.878902	-33.219808	1485.801518	91.785638	88.403204	96.330837	96.232277	5493.830712	814.600114	7149.180021	2057.932737	0.000000	0.000000	46.580000	-2.376147	6.377298	-7.796765	5.212783	-11.205017	33.806928	23.505170	32.334608	48.521587	57.812249
46.59	7920.336787	91.321893	100.000000	0.524075	0.000000	2.000000	-1.439796	-68.947340	-33.101026	1486.055393	91.977018	88.593512	96.512681	96.413720	5501.544919	780.330775	7164.718297	2108.123453	0.000000	0.000000	46.590000	-2.312321	6.415861	-7.808584	5.288029	-11.206671	33.804746	23.484856	32.338643	48.456548	57.778594
46.60	7931.488716	91.499980	100.000000	0.524672	0.000000	2.000000	-1.442583	-69.249026	-32.971323	1486.309763	92.144907	88.781280	96.687253	96.587804	5503.273466	893.802380	7170.649378	2131.175457	0.000000	0.000000	46.600000	-2.344194	6.448719	-7.806150	5.339472	-11.204378	33.801355	23.473661	32.346189	48.399421	57.748175
46.61	7942.593135	91.677744	100.000000	0.523562	0.000000	2.000000	-1.443285	-68.804622	-32.838513	1486.564627	92.303152	88.957524	96.853678	96.753789	5501.306477	969.945108	7198.909333	2154.913047	0.000000	0.000000	46.610000	-2.318774	6.474057	-7.810071	5.374843	-11.206498	33.798224	23.467381	32.353992	48.355519	57.724681
46.62	7953.911443	91.855354	100.000000	0.524266	0.000000	2.000000	-1.440812	-67.256218	-32.667517	1486.819985	92.508111	89.152463	97.015159	96.914998	5505.384924	829.073551	7186.812461	2107.222050	0.000000	0.000000	46.620000	-2.208764	6.490839	-7.834064	5.409045	-11.209434	33.796902	23.461127	32.355762	48.329793	57.712018
46.63	7965.629816	92.032904	100.000000	0.522392	0.000000	2.000000	-1.443774	-67.993166	-32.499345	1487.075836	92.668949	89.344820	97.175980	97.075731	5502.421407	763.544768	7206.731117	2068.832839	0.000000	0.000000	46.630000	-2.276310	6.500258	-7.846414	5.440552	-11.212129	33.797397	23.455368	32.349122	48.322565	57.709008
46.64	7977.877616	92.209318	100.000000	0.519851	0.000000	2.000000	-1.440782	-66.931660	-32.349333	1487.332178	92.832328	89.524879	97.337274	97.236964	5489.549575	864.948539	7195.410737	2041.380287	0.000000	0.000000	46.640000	-2.207809	6.507867	-7.838405	5.455746	-11.213628	33.799679	23.448830	32.337584	48.331153	57.715066
46.65	7990.718684	92.385595	100.000000	0.521804	0.000000	2.000000	-1.432645	-64.619377	-32.154586	1487.589010	93.064819	89.737970	97.497662	97.397340	5482.362300	966.443492	7194.403443	2029.027812	0.000000	0.000000	46.650000	-2.046924	6.515254	-7.827979	5.462507	-11.215042	33.802974	23.443446	32.322745	48.352496	57.728629
46.66	8004.143623	92.562300	100.000000	0.521598	0.000000	2.000000	-1.430113	-64.175248	-31.949408	1487.846334	93.252027	89.955192	97.658366	97.558150	5495.895849	934.727248	7180.504861	2040.002234	0.000000	0.000000	46.660000	-2.028524	6.523240	-7.833395	5.466454	-11.214929	33.805372	23.446408	32.307644	48.381999	57.743801
46.67	8018.092961	92.738748	100.000000	0.521620	0.000000	2.000000	-1.422306	-62.364215	-31.732241	1488.104147	93.444724	90.167221	97.819272	97.719220	5482.725609	808.218268	7149.706708	2069.333789	0.000000	0.000000	46.670000	-1.908274	6.522756	-7.837932	5.464512	-11.213277	33.806226	23.458323	32.296660	48.413975	57.756475
